Dictionary Name,Dictionary URI,Class Name,Class Code,Class Description,Class URI
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Air conditioner (enclosure/cabinet),EC000855,A cooling unit designed for climate control inside enclosures or cabinets.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000855
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Corner add-on piece for cable ladder,EC000856,A component used to extend or modify cable ladders at corners.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000856
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Corner plate for cable ladder,EC000857,A reinforcing plate used to connect cable ladder sections at corners.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000857
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Drop-out plate for cable ladder,EC000858,A component used for controlled cable exit from a cable ladder.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000858
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Corner add-on piece for cable tray,EC000861,"Preform for cable trays, that is mounted to bridge a corner",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000861
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Inner corner for installation duct,EC000862,A fitting used to connect installation duct sections at inner corners.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000862
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Outer corner for installation duct,EC000863,A fitting used to connect installation duct sections at outer corners.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000863
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Flat bend for installation duct,EC000864,A component used to route installation ducts at flat angles.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000864
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Tee for installation duct,EC000865,"Preform for device installation duct, with which a rising or falling direction change is possible",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000865
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,End cap for installation duct,EC000866,A closing cover used to terminate an installation duct.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000866
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Inner corner for wall duct,EC000867,A component used for routing wall ducts around inner corners.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000867
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Outer corner for wall duct,EC000872,A component used for routing wall ducts around outer corners.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000872
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,End piece for wall duct,EC000873,A closing component used to terminate a wall duct.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000873
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Joint clip for wall duct,EC000874,Preform for connecting two bottom parts of the device installation trunking at the splice and to conn,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000874
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Flat bend for wall duct,EC000876,A component used for routing wall ducts at flat angles.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000876
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Cover for flat bend wall duct,EC000877,A protective cover used for a flat bend in a wall duct.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000877
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Cross piece for wall duct,EC000878,A junction piece used to connect multiple wall ducts in a cross configuration.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000878
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Cable entry sleeve,EC000879,"Soft device which protects the cable entry of electrical equipment against external influences, espec",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000879
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Seal,EC000880,"A component used to prevent leakage or entry of dust, water, or air.",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000880
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Seal wire,EC000881,A wire used for security sealing or tamper-proofing applications.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000881
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Profile support arm for cable support system,EC000882,A structural arm used to support and stabilize cable trays or ladders.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000882
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Connection for support arm for cable support system,EC000884,A joint component that connects support arms in cable management systems.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000884
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Endplate and partition plate for terminal block,EC000886,A component used to close and separate sections of terminal blocks.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000886
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Tapping screw,EC000889,A self-threading screw used to fasten materials without pre-drilled holes.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000889
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Thread cutting screw,EC000891,"A thread-cutting screw is a type of self-tapping screw designed to create or ""cut"" a thread into the ",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000891
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Device box for subfloor installation,EC000893,An enclosure used to house electrical devices in subfloor installations.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000893
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Cover for subfloor installation duct flush floor open,EC000894,A protective cover for an open subfloor installation duct.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000894
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Equipped surface tank,EC000895,"Element for attachment of inserts including equipping, which protrudes from the ground",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000895
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Ceiling bracket for cable support system,EC000896,A mounting component used to secure cable trays or ladders to ceilings.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000896
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Feed-through terminal block,EC000897,"Component which is arbitrarily aligned to be mounted securely on a carrier rail, and can be clamped w",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000897
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Indicator terminal block,EC000898,Component with an integrated device and light emitting diode which is arbitrarily aligned to secure t,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000898
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Fuse terminal block,EC000899,Component which is used for receiving a securing element against overcurrent and which can be mounted,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000899
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Sensor/actuator terminal block,EC000900,Distribution box for effective bundling of parallel wiring,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000900
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Ground terminal block,EC000901,Component with protection fiber optics which can be arbitrarily aligned together on a mounting rail,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000901
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,(Knife) disconnect terminal block,EC000902,Component which is arbitrarily aligned to secure them together on a mounting rail and has a special f,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000902
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Component terminal block,EC000903,Component with integrated element which is arbitrarily aligned to secure them together on a carrier r,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000903
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Thermal couple terminal block,EC000904,A terminal block designed for connecting thermocouple wires.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000904
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Earth leakage circuit breaker,EC000905,"Not automatically-resetting fuse element, which protects cables from damage caused by heating due to ",https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000905
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,90° connection for cable ladder to cable ladder,EC000906,A joint component that allows cable ladders to connect at right angles.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000906
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Side profile for vertical cable ladder,EC000907,A structural profile used to support vertical cable ladder sections.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000907
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Bottom end plate for cable tray,EC000908,A closure plate used to finish the bottom section of a cable tray.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000908
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Acoustic baffle for wall duct,EC000909,A sound-dampening component used within wall ducts.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000909
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,End terminal,EC000910,Component which encloses a cable to moisture and dirt getting in between the different components of ,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000910
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Voltmeter selector switch,EC000911,A switch used to select different voltage levels for measurement.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000911
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Amp meter switch,EC000912,A switch used to measure and display electrical current levels.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000912
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Switch operating shaft,EC000916,A mechanical component used to operate a switch mechanism.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000916
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Physical sensor for bus system,EC000926,A sensor that detects physical changes and transmits data within a bus system.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000926
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Brightness sensor for bus system,EC000927,A sensor that measures light levels and sends data to a bus system.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000927
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Infrared receiver,EC000928,Component for receiving and implementation of infrared radiation,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000928
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Bend for installation tubes,EC000936,A curved section used to change the direction of installation tubes.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000936
ETIM,https://identifier.buildingsmart.org/uri/etim/etim/latest,Terminal sleeve for installation tubes,EC000937,A protective sleeve used to secure and insulate the ends of installation tubes.,https://identifier.buildingsmart.org/uri/etim/etim/10.0/class/EC000937
